FiscalYear,Superintendent_Name,field_support_center_name,location_name,principal_name,location_category_description,NthYearTeaching,experience_category,Tenure,upForTenure,flag_Extended,prior_HEDI_Rating,MOTPOptionID,observation_completion_pct,NmbrComponentRated,MOTP_Score,MOTP_Rating,growthRanking_current,MOTPComponent_2char,Component_Average,Component_Rating,PrincipalActiveYears,Fake_DBN,Fake_EmpID,Teacher_Name
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,3d,3,E,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,3b,2,D,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,2d,3,E,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,2a,3,E,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,1e,2.5,D,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,1a,2.5,D,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.7,Effective,597,3c,2.5,D,8.63,00B111,3496622,"LJJ, DFD"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.75,Effective,597,1e,2.5,D,8.63,00B111,3496622,"LJJ, DFD"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,9,79,Y,,,E,C,0.5,8,2.75,Effective,597,2d,3,E,8.63,00B111,3496622,"LJJ, DFD"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,4e,3,E,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,3d,3,E,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,3c,3.67,H,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,3b,3,E,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,2d,4,H,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,2a,4,H,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,1e,4,H,4.48,00A681,8000535,"TXS, KRP"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.55,Highly Effective,582,1a,4,H,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,4e,4,H,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,3d,3.5,E,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,3c,4,H,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,3b,3.5,E,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,2d,4,H,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,2a,4,H,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,1e,3.5,E,4.48,00A681,8000535,"TXS, KRP"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.81,Highly Effective,582,1a,4,H,4.48,00A681,8000535,"TXS, KRP"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,2d,3,E,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,3d,2.5,D,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,3c,3,E,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,3b,2,D,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,2a,3,E,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,1e,2,D,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,1a,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,4e,4,H,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,3d,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,3b,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,2d,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,2a,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,1e,2,D,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,1a,3,E,8.63,00B111,5852881,"UVL, HVJ"
2019,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.5,8,2.7,Effective,597,4e,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt C,Center of B,The B111 High school,Name of principal,High school,12,10,Y,,,E,A,0.25,8,3,Effective,597,3c,3,E,8.63,00B111,5852881,"UVL, HVJ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,4e,4,H,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,3d,,,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,3c,4,H,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,3b,3,E,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,2d,4,H,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,2a,4,H,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,1e,4,H,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,7,3.8,Highly Effective,582,1a,4,H,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,4e,4,H,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,3d,4,H,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,3c,3.5,E,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,3b,4,H,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,2d,4,H,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,2a,4,H,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,1e,3.5,E,4.48,00A681,2855402,"TOK, FKR"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.89,Highly Effective,582,1a,4,H,4.48,00A681,2855402,"TOK, FKR"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,4e,4,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,3d,4,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,3c,3.67,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,3b,3.67,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,2d,4,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,2a,4,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,1e,3.75,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.85,Highly Effective,582,1a,3.5,E,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,4e,4,H,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,3d,4,H,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,3c,4,H,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,3b,4,H,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,2d,4,H,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,2a,4,H,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,1e,3.5,E,4.48,00A681,0441428,"LTB, FQA"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,0.6666666667,8,3.98,Highly Effective,582,1a,4,H,4.48,00A681,0441428,"LTB, FQA"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,4e,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,3d,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,3c,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,3b,3.67,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,2d,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,2a,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,1e,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,3.94,Highly Effective,582,1a,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,4e,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,3d,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,3c,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,3b,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,2d,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,2a,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,1e,4,H,4.48,00A681,9885383,"OIN, PLY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,12,10,Y,,,H,E,1,8,4,Highly Effective,582,1a,4,H,4.48,00A681,9885383,"OIN, PLY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,4e,4,H,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,3d,3,E,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,3c,3,E,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,3b,3,E,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,2d,3,E,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,2a,4,H,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,1e,3,E,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.75,8,3.27,Effective,582,1a,4,H,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,4e,4,H,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,3d,4,H,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,3c,4,H,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,3b,3,E,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,2d,4,H,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,2a,4,H,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,1e,3,E,4.48,00A681,7783005,"GDP, TYH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,E,C,0.5,8,3.78,Highly Effective,582,1a,4,H,4.48,00A681,7783005,"GDP, TYH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,4e,4,H,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,3d,2.5,D,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,3c,3,E,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,3b,3,E,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,2d,4,H,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,2a,4,H,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,1e,3.5,E,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,E,1,8,3.33,Effective,582,1a,3,E,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,4e,4,H,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,3d,4,H,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,3c,3,E,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,3b,,,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,2d,4,H,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,2a,4,H,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,1e,3,E,4.48,00A681,2434960,"WXX, CCL"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,,,,,,E,C,0.25,6,3.72,Highly Effective,582,1a,,,4.48,00A681,2434960,"WXX, CCL"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,4e,,,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,3d,3,E,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,3c,3,E,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,3b,2,D,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,2d,3,E,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,2a,4,H,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,1e,2.67,E,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,A,0.75,7,2.96,Effective,582,1a,2.5,D,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,4e,,,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,3d,2.67,E,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,3c,3,E,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,3b,2.5,D,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,2d,4,H,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,2a,4,H,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,1e,3,E,4.48,00A681,3211826,"ZVD, GEG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,,1,E,C,0.75,7,3.21,Effective,582,1a,3,E,4.48,00A681,3211826,"ZVD, GEG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,4e,3,E,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,3d,,,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,3c,3,E,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,3b,4,H,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,2d,3,E,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,2a,4,H,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,1e,3,E,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.25,7,3.41,Effective,582,1a,3,E,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,4e,4,H,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,3d,4,H,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,3c,3.5,E,4.48,00A681,2341063,"CVH, UVY"
